"InteractionID","InteractionURL","Species1UUID","Species1Name","Species1LifeCycleStage","Species1OrganismPart","Species1Status","InteractionType","InteractionOntologyURL","Species2UUID","Species2Name","Species2LifeCycleStage","Species2OrganismPart","Species2Status","LocationUUID","LocationName","LocationCountryName","ISO2","Importance","InteractionRecordType","Reference","ReferenceDOI","Reference Page","Notes"
"8c110146-393e-442c-b4cd-0244fe5817cf","http://phasmida.myspecies.info/node/83","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"50f7a4b1-741d-41cb-b1f7-cc196103943a","http://phasmida.myspecies.info/node/82","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b3ee8e01-64c7-461b-81df-8350c711f4ab","Crataegus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"409d831d-5c15-4c85-87f7-5ebef7562171","http://phasmida.myspecies.info/node/81","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"c78046ae-a2ae-41f8-85a4-5f9ea57eecd9","http://phasmida.myspecies.info/node/80","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e9c536d5-e111-4976-b6fd-b7116b91c138","Quercus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"5da7a2ae-d47c-4115-8167-7ce721eb4a0b","http://phasmida.myspecies.info/node/79","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"6f4049ef-2188-41e8-828c-daf00c660545","http://phasmida.myspecies.info/node/78","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","74735e48-b874-4d1e-8b72-5555239c79a3","Psidium","","","","","","","","","Interaction recorded in captivity","G.  Baarda, “Voer!!!”, Phasma, vol. 2, no. 5, pp. 6-9, 1992.","","",""
"58e1f0f2-95e4-4ec8-97d9-17221d67e527","http://phasmida.myspecies.info/node/77","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"26bf4de9-8f85-443d-850f-ba3300e34875","http://phasmida.myspecies.info/node/76","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e9c536d5-e111-4976-b6fd-b7116b91c138","Quercus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"41fc3f0b-d04b-49e6-ab5a-fe77e202b810","http://phasmida.myspecies.info/node/75","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"070ea65b-35a3-43cb-ace2-845dceb0dbfb","http://phasmida.myspecies.info/node/74","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","0b3eac32-989d-42d5-94f9-f5baac9443ca","Litsea leefeana","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"7518d962-0ba4-4368-a088-dfdf6706d9fc","http://phasmida.myspecies.info/node/73","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","f8bcc6c0-992f-44f4-9583-e1203bf55879","Syzygium","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"9820b1cf-7737-4647-a838-e25be5d96ee6","http://phasmida.myspecies.info/node/72","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","d0f52be9-0a41-4d84-ba9c-572ef431f862","Eucalyptus intermedia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"18c3bc1a-a293-454b-8bba-a5d9d9d17349","http://phasmida.myspecies.info/node/71","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","a33745ab-72dd-4ace-8b89-855bc08775dc","Buckinghamia celsissima","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"796a3339-d0e5-4d86-820a-faa698f550ad","http://phasmida.myspecies.info/node/70","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","4f69f1f6-f0b6-492d-a3d5-825ddf462d58","Acacia melanoxylon","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"f0b010ed-0d8d-4511-8b79-8fbe2efbaa9b","http://phasmida.myspecies.info/node/69","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"0a41a32c-f2a7-4b65-80a5-10e3a6e27a0a","http://phasmida.myspecies.info/node/68","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","44d697f2-89b2-45bf-90f2-45ae57968f66","Acacia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"2aafaa5c-ddec-4ed6-8d52-e7d0986595af","http://phasmida.myspecies.info/node/67","43109925-fcec-4d48-94bd-b7c65cc10b0c","Anchiale briareus","","","Native","found on","","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","Native","","","","","","Interaction recorded in the wild","O. V.  Conle and M.  Friede, “Australien, Cairns.”, 2001. [Online]. Available: http://www.phasmatodea.com/web/guest/australia.","","",""
"7310913b-b31e-434d-90ce-04cf1b833974","http://phasmida.myspecies.info/node/66","aff6bc56-94b9-4a82-aaf0-c84c21e10d2b","Alleophasma cyllarus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","a4349b2e-ff22-4dd7-b00e-2876c75caa4f","Syringa","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"c4aecd42-fe3d-49c9-9388-7005907ec91e","http://phasmida.myspecies.info/node/65","aff6bc56-94b9-4a82-aaf0-c84c21e10d2b","Alleophasma cyllarus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","f68d12f7-65fc-4976-8993-12d73996331b","Ligustrum","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"e00e0451-7665-41c7-957d-e131cb5fe1fc","http://phasmida.myspecies.info/node/64","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","G.  Baarda, “Voer!!!”, Phasma, vol. 2, no. 5, pp. 6-9, 1992.","","",""
"683685f8-f3be-4d7b-b1e5-df55918423ca","http://phasmida.myspecies.info/node/63","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","cf82d6ee-5bd2-4305-9d20-23492ad4f5c8","Rhododendron","","","","","","","","","Interaction recorded in captivity","G.  Baarda, “Voer!!!”, Phasma, vol. 2, no. 5, pp. 6-9, 1992.","","",""
"ae9bd6ab-641c-4054-a32e-14b7e2e4e400","http://phasmida.myspecies.info/node/61","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e9c536d5-e111-4976-b6fd-b7116b91c138","Quercus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock, Rearing and Studying Stick and Leaf-Insects. Feltham: The Amateur Entomologists’ Society, 1992.","","",""
"8505aeb6-fcb2-4709-800d-6da4ce2e3c0e","http://phasmida.myspecies.info/node/60","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock, Rearing and Studying Stick and Leaf-Insects. Feltham: The Amateur Entomologists’ Society, 1992.","","",""
"333952d8-f4e2-4b19-b3ec-daa7436bb3ff","http://phasmida.myspecies.info/node/58","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"d00990bd-ae9c-47a3-9396-400d7d2d3952","http://phasmida.myspecies.info/node/57","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b41c7cb5-eb78-48ef-836b-dc467270a4fd","Rubus idaeus × strigosus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"ac9bd105-3ed3-48cc-9777-c8f61c37c5ee","http://phasmida.myspecies.info/node/56","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"6d143fdf-4389-457e-a54e-5566dbd6ca50","http://phasmida.myspecies.info/node/55","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","33b04141-15b6-4186-900c-60d0f4c704cf","Calliandra","","Flowers","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"4934b67d-5943-4886-97de-51701f6c0df8","http://phasmida.myspecies.info/node/54","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","c3683cad-f08e-4f23-a5ba-48d83cd3d257","Casuarina","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"8bc4567b-8d66-48ce-b8fa-d12fcdcbc719","http://phasmida.myspecies.info/node/53","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","found on","","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","O. V.  Conle and M.  Friede, “Australien, Cairns.”, 2001. [Online]. Available: http://www.phasmatodea.com/web/guest/australia.","","",""
"c541cedb-c147-4f9a-9c1f-2d8ec0e2b3e2","http://phasmida.myspecies.info/node/51","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b3ee8e01-64c7-461b-81df-8350c711f4ab","Crataegus","","","","","","","","","Interaction recorded in captivity","B.  Biron, “Acrophylla titan - P.S.G. no 154,”, 2006.","","",""
"e4443ef3-46e3-4eb8-999c-b8b0959a2298","http://phasmida.myspecies.info/node/50","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in captivity","B.  Biron, “Acrophylla titan - P.S.G. no 154,”, 2006.","","",""
"b5ad30cf-4aa3-425e-a8ef-73193da33db3","http://phasmida.myspecies.info/node/48","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","bc6beded-1b2a-436b-b285-c2f74cc78788","Corylus avellana","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"b5ce4345-ad71-434e-8c56-d147d8311123","http://phasmida.myspecies.info/node/47","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b41c7cb5-eb78-48ef-836b-dc467270a4fd","Rubus idaeus × strigosus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"dabd66e8-087b-4175-9cbc-cfa2636ffb69","http://phasmida.myspecies.info/node/46","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","202cca76-88c1-47d7-8926-eb06fe036d3d","Hypericum","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"9a588e61-a690-41b9-8f86-e098aeff0c5f","http://phasmida.myspecies.info/node/44","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","73daf20b-bb10-4a59-8dc0-47e816a6305f","Agathis robusta","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"2b3e120b-bd41-4f07-bc8f-b8105f324d75","http://phasmida.myspecies.info/node/43","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","33b04141-15b6-4186-900c-60d0f4c704cf","Calliandra","","Flowers","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"fe502a50-fe84-4c4d-82d7-baa8f7009edb","http://phasmida.myspecies.info/node/42","f36d4749-cf4c-4f5b-9100-01a38fec8c38","Acrophylla wuelfingi","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","c3683cad-f08e-4f23-a5ba-48d83cd3d257","Casuarina","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"47fe0f32-36ff-4a46-903b-6a6bed6aef64","http://phasmida.myspecies.info/node/41","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","de46e020-8c99-47ce-b8dc-20cb404a527c","Carpinus betulus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"8766db24-600d-4899-b06b-f10bb4a18a3b","http://phasmida.myspecies.info/node/40","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","75548f2e-4f3a-4c95-9f42-a6ce0ede6824","Castanea sativa","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"2d91fc82-a7c9-47c8-b337-4a5e2878914e","http://phasmida.myspecies.info/node/39","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","802d969b-7751-47f4-96b9-6b6f4cadeafe","Fagus sylvatica","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"ccbba5a8-6ec7-4906-a280-d2f107ae4724","http://phasmida.myspecies.info/node/38","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","060bdcd5-db9a-48d1-90c5-a66b07e32487","Quercus robur","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"34b30a46-a382-4a80-87bd-631fe5a1ff86","http://phasmida.myspecies.info/node/37","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","df9e06d5-ea48-4a8c-96c5-e5b3e9a5a178","Quercus cerris","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"91e26485-469a-4d2d-81b2-1f097c7a1fea","http://phasmida.myspecies.info/node/36","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","9a661a23-1d43-4a58-837c-a78366d4577b","Quercus ilex","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"d104d17a-e055-4fae-bd6d-15a03a7017a5","http://phasmida.myspecies.info/node/35","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","bc6beded-1b2a-436b-b285-c2f74cc78788","Corylus avellana","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"7d5a8129-b840-4de5-8838-c240c63d84b6","http://phasmida.myspecies.info/node/34","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","fb6039f7-3d60-4678-831e-296b7157d741","Eucalyptus gunii","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"8cd740a8-9b15-4f16-9dd2-03b18da6975e","http://phasmida.myspecies.info/node/33","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e9c536d5-e111-4976-b6fd-b7116b91c138","Quercus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock, The amazing world of stick and leaf-insects. . Feltham: The Amateur Entomologists’ Society, 1999.","","",""
"0c22e54a-cb97-451b-9346-4893728ec629","http://phasmida.myspecies.info/node/32","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","307990d1-2d4b-4911-a73c-68e234c4d9c5","Cupressus","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock, The amazing world of stick and leaf-insects. . Feltham: The Amateur Entomologists’ Society, 1999.","","",""
"ae544c44-a7fc-44d3-a203-61e873e41a49","http://phasmida.myspecies.info/node/31","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"bffecebd-a4cf-42cc-93a0-a881d42d02a5","http://phasmida.myspecies.info/node/30","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","a4b56487-4aec-40c2-849a-7440efdb27d2","Leptospermum","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"bbb81881-0ad4-4040-b9f0-0b7b31c633b5","http://phasmida.myspecies.info/node/29","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"cc783a57-efc0-4cd7-a35c-5cd0f3cb9b32","http://phasmida.myspecies.info/node/28","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","44d697f2-89b2-45bf-90f2-45ae57968f66","Acacia","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"2b535e75-d503-4cf3-b57a-3cf35d5de0c5","http://phasmida.myspecies.info/node/26","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Native","found on","","562c7c71-e578-49f1-8ad0-0357e09450bd","Callitris columellaris","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"ae74e40d-5d9f-4bc0-a5d6-22b6639ec543","http://phasmida.myspecies.info/node/25","d0d3e74c-d2a9-4c65-bc8e-f891225c2a5e","Acrophylla titan","","","Native","found on","","1bbc3b09-db8d-4f6c-9bb9-15bfc1cf4380","Callistemon rigidus","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"30240709-5373-4330-ae11-474a2d29e52f","http://phasmida.myspecies.info/node/24","989d6bf0-24ca-4756-926d-bf511ab0dd1a","Acrophylla thoon","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"7af17adf-2e39-4bff-95f8-5976c42df9da","http://phasmida.myspecies.info/node/23","ab0967d9-0dff-4165-866c-3cbf920cf8c8","Acrophylla enceladus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"d8b86e00-356b-4e51-b36a-2817aec75715","http://phasmida.myspecies.info/node/22","ab0967d9-0dff-4165-866c-3cbf920cf8c8","Acrophylla enceladus","","","Native","found on","","d15a9149-42da-4305-bfba-f00df1208b19","Corymbia citriodora","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"3c23efc2-efa0-411e-9a60-c76bb4341154","http://phasmida.myspecies.info/node/21","c2789142-3c00-4e59-91ca-e4b58f1adce5","Acanthomima rhipheus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","6f96b695-7971-4508-9771-39d50e80dc94","Cassia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"95499d51-2dec-4540-902f-6f64bf80d5ae","http://phasmida.myspecies.info/node/19","882aecec-b2ca-4f94-aa12-e8f878300d51","Acanthomeneexenus polycanthus","","","","eats","http://purl.obolibrary.org/obo/RO_0002470","5262882b-9b06-4721-a067-dff9968a4a4f","Pteridophyta","","","","","","","","","","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"cd137eaf-d04b-47fe-97a3-4b48cf77c658","http://phasmida.myspecies.info/node/18","882aecec-b2ca-4f94-aa12-e8f878300d51","Acanthomeneexenus polycanthus","","","","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
